Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,32.560001,33.110001,32.240002,33.060001,28.984816,1876000
2010-01-05,33.049999,33.150002,32.459999,33.150002,29.063723,2186900
2010-01-06,32.970001,33.299999,32.849998,32.950001,28.888376,1147200
2010-01-07,32.880001,33.259998,32.619999,33.080002,29.00235,1272400
2010-01-08,33.119999,34.139999,33.119999,34.040001,29.844009,2068200
2010-01-11,34.040001,34.900002,33.98,34.540001,30.282383,1897100
2010-01-12,34.400002,34.459999,33.509998,33.709999,29.554693,1326500
2010-01-13,34.209999,34.209999,33.540001,33.860001,29.686207,1371400
2010-01-14,33.669998,34.82,33.669998,34.700001,30.422659,1723400
2010-01-15,34.470001,34.830002,33.689999,34.02,29.826481,1241200
2010-01-19,34.09,34.290001,33.759998,33.900002,29.721273,1381200
2010-01-20,33.689999,33.919998,32.919998,33.82,29.651129,1200400
2010-01-21,33.740002,34.110001,32.689999,32.919998,28.862072,1668800
2010-01-22,32.950001,33.080002,32.119999,32.23,28.25712,1032600
2010-01-25,32.360001,32.650002,32.18,32.400002,28.406174,687700
2010-01-26,32.240002,32.759998,31.98,32.389999,28.3974,688400
2010-01-27,32.23,32.990002,32.139999,32.830002,28.783161,1073100
2010-01-28,32.82,32.82,30.02,30.959999,27.143669,4540300
2010-01-29,31.08,31.299999,30.48,30.66,26.880648,2246000
2010-02-01,30.83,31.09,30.459999,30.870001,27.064772,1397100
2010-02-02,30.860001,30.940001,30.32,30.66,26.880648,1413600
2010-02-03,30.4,31.200001,30.200001,31.17,27.327782,1101000
2010-02-04,30.9,31.1,30.26,30.290001,26.556265,1618100
2010-02-05,30.41,30.709999,29.450001,30.49,26.731607,2318200
2010-02-08,30.48,30.780001,30.01,30.43,26.679005,880400
2010-02-09,30.790001,31.1,30.389999,30.68,26.898191,1107300
2010-02-10,30.49,31.450001,30.299999,31.450001,27.681545,2193800
2010-02-11,31.469999,31.809999,31.17,31.57,27.787159,2739500
2010-02-12,31.290001,31.690001,31.0,31.68,27.88398,1325700
2010-02-16,31.879999,32.09,31.6,32.09,28.24485,708400
2010-02-17,32.290001,32.66,32.259998,32.66,28.746553,1508300
2010-02-18,32.68,32.68,32.099998,32.349998,28.473698,1103100
2010-02-19,32.200001,32.98,32.200001,32.950001,29.001816,1413000
2010-02-22,33.189999,33.779999,33.150002,33.400002,29.397896,1626800
2010-02-23,33.400002,33.740002,32.950001,33.450001,29.441896,2247400
2010-02-24,33.68,34.349998,33.400002,34.209999,30.110828,1579100
2010-02-25,33.830002,34.810001,33.439999,34.720001,30.559725,2026400
2010-02-26,34.75,35.5,34.73,35.48,31.228659,1858700
2010-03-01,35.459999,35.82,34.82,34.93,30.744558,2163700
2010-03-02,34.959999,35.34,34.880001,35.099998,30.894178,1786200
2010-03-03,34.060001,34.849998,34.060001,34.599998,30.454098,2381000
2010-03-04,34.52,34.669998,33.959999,34.299999,30.190046,1761000
2010-03-05,34.41,35.119999,34.380001,34.98,30.78858,1023300
2010-03-08,35.02,35.549999,34.790001,35.27,31.043818,1399900
2010-03-09,35.209999,36.209999,35.169998,36.150002,31.818367,2095400
2010-03-10,36.209999,36.709999,35.630001,35.779999,31.492701,1904300
2010-03-11,35.639999,35.82,35.209999,35.619999,31.351883,1779900
2010-03-12,35.630001,35.759998,35.110001,35.41,31.167053,1407800
2010-03-15,35.459999,35.740002,35.25,35.689999,31.413504,824100
2010-03-16,35.75,36.549999,35.700001,36.540001,32.161629,1193900
2010-03-17,36.57,36.93,35.900002,36.02,31.703947,1388700
2010-03-18,35.93,36.419998,35.73,36.349998,31.994411,1304700
2010-03-19,36.490002,36.720001,35.830002,35.91,31.607143,2153900
2010-03-22,35.849998,36.299999,35.52,36.259998,31.915186,1478000
2010-03-23,36.419998,36.560001,36.02,36.540001,32.161629,1295800
2010-03-24,36.52,36.689999,36.209999,36.380001,32.020813,1623300
2010-03-25,36.779999,36.939999,35.73,35.759998,31.475101,1408600
2010-03-26,35.970001,36.209999,35.349998,35.639999,31.369469,1544900
2010-03-29,35.700001,36.09,35.529999,35.639999,31.369469,1760600
2010-03-30,35.82,35.880001,35.310001,35.689999,31.413504,2066300
2010-03-31,35.669998,36.169998,35.48,35.880001,31.580734,1448200
2010-04-01,36.139999,36.529999,35.220001,35.610001,31.343084,1237100
2010-04-05,35.75,35.900002,35.52,35.669998,31.395887,1222000
2010-04-06,35.509998,35.990002,35.43,35.880001,31.580734,1279400
2010-04-07,35.709999,35.900002,34.869999,35.07,30.867771,2158900
2010-04-08,34.869999,36.099998,34.560001,35.98,31.66873,1810100
2010-04-09,36.099998,36.130001,35.759998,36.099998,31.774364,887900
2010-04-12,36.099998,36.220001,35.93,36.040001,31.721561,911900
2010-04-13,35.93,36.23,35.560001,36.23,31.88879,1062100
2010-04-14,36.259998,37.07,35.98,37.049999,32.610523,1866400
2010-04-15,38.07,39.650002,37.59,37.689999,33.173847,5231700
2010-04-16,37.709999,37.900002,36.619999,36.950001,32.522507,1862700
2010-04-19,36.860001,37.450001,36.709999,37.040001,32.601734,1784200
2010-04-20,37.119999,37.360001,36.259998,36.59,32.205647,1130800
2010-04-21,36.48,36.889999,36.279999,36.669998,32.276066,1301900
2010-04-22,36.48,36.98,36.07,36.950001,32.522507,1125800
2010-04-23,37.0,37.509998,36.709999,37.459999,32.971409,1237600
2010-04-26,37.240002,37.810001,37.240002,37.389999,32.909798,912600
2010-04-27,37.41,37.93,36.610001,36.68,32.284863,1120700
2010-04-28,36.919998,37.27,36.669998,36.849998,32.434502,1162900
2010-04-29,37.150002,37.93,37.150002,37.66,33.147446,1337200
2010-04-30,37.549999,37.900002,36.779999,36.799999,32.390484,1143800
2010-05-03,37.119999,37.720001,36.959999,37.700001,33.182655,819700
2010-05-04,37.23,37.23,35.759998,36.200001,31.862375,1343300
2010-05-05,36.080002,36.849998,35.869999,36.150002,31.818367,1556100
2010-05-06,35.990002,36.32,31.51,34.880001,30.700548,2293300
2010-05-07,34.639999,35.150002,33.700001,34.040001,29.961201,1603300
2010-05-10,35.330002,35.869999,34.509998,35.110001,30.902992,1579700
2010-05-11,35.810001,36.720001,35.130001,36.169998,31.835979,2535900
2010-05-12,36.209999,36.59,35.59,35.599998,31.438572,8547100
2010-05-13,35.380001,35.880001,34.810001,35.32,31.191311,6074300
2010-05-14,35.169998,35.459999,34.73,35.07,30.970516,4833600
2010-05-17,35.209999,35.950001,34.779999,35.810001,31.624035,2380100
2010-05-18,36.029999,36.380001,35.27,35.450001,31.306114,2439800
2010-05-19,35.57,35.84,34.75,35.279999,31.155979,2435600
2010-05-20,34.580002,34.68,33.16,33.189999,29.310291,2481800
2010-05-21,32.32,34.029999,32.049999,33.68,29.743017,3758100
2010-05-24,33.529999,34.419998,33.369999,33.700001,29.760679,1850500
2010-05-25,32.959999,33.639999,32.450001,33.529999,29.610548,2432700
2010-05-26,33.639999,34.490002,33.639999,33.810001,29.857821,2823100
2010-05-27,34.130001,34.810001,34.040001,34.77,30.705603,1640600
2010-05-28,35.169998,35.34,34.330002,34.529999,30.493658,2300500
2010-06-01,34.16,34.25,33.459999,33.490002,29.575222,1987600
2010-06-02,33.59,34.349998,33.509998,34.349998,30.33469,1676000
2010-06-03,34.5,34.619999,34.080002,34.5,30.467161,2361500
